m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch,m_roll
143.7321014404297,-14.01142406463623,-271.19903564453125,-62.12112808227539,0.5134667754173279,16.803142547607422,-31661,327,8432,-8438,-786,-31652,-1.361639380455017,0.7474930882453918,0.24171112477779388,-1.3105082511901855,-0.009995579719543457,0.023999501019716263
137.45606994628906,-13.942923545837402,-269.57550048828125,-63.14757537841797,0.8090024590492249,15.609330177307129,-31833,447,7752,-7762,-810,-31824,-1.5264782905578613,0.6958706378936768,0.2578183710575104,-1.3319016695022583,-0.013672113418579102,0.02475338615477085
131.084228515625,-13.855131149291992,-268.0854797363281,-64.16107177734375,0.9463344216346741,14.169975280761719,-32025,520,6911,-6922,-815,-32016,-1.7387851476669312,0.6713649034500122,0.21208177506923676,-1.358245849609375,-0.015871644020080566,0.02488728240132332
118.0443344116211,-13.650619506835938,-265.5830078125,-66.0576400756836,1.0280200242996216,10.722332000732422,-32370,546,5053,-5065,-768,-32363,-2.1194612979888916,0.5900721549987793,-0.0654028058052063,-1.415918231010437,-0.016666173934936523,0.02345341257750988
97.83987426757812,-13.33462905883789,-263.4132995605469,-68.3313980102539,1.1071674823760986,3.7006075382232666,-32728,575,1478,-1492,-836,-32722,-2.363511085510254,0.6003340482711792,-0.026726242154836655,-1.5256589651107788,-0.017549633979797363,0.02553839422762394
90.97312927246094,-13.225576400756836,-263.1628112792969,-68.96977233886719,1.0660816431045532,1.3738558292388916,-32760,547,366,-380,-874,-32753,-2.3852317333221436,0.5786319971084595,-0.026861250400543213,-1.5596212148666382,-0.0167161226272583,0.026696283370256424
71.21925354003906,-12.944422721862793,-263.7183532714844,-70.28770446777344,0.9771969318389893,-5.213975429534912,-32651,495,-2698,2685,-824,-32646,-2.3326683044433594,0.5465229749679565,0.18686504662036896,-1.653239369392395,-0.015125036239624023,0.025170665234327316
42.899688720703125,-12.494210243225098,-267.6823425292969,-70.92229461669922,1.0991578102111816,-14.52664566040039,-32032,534,-6878,6865,-748,-32030,-2.2737467288970947,0.484173059463501,0.1195690780878067,-1.7823282480239868,-0.016312479972839355,0.022861536592245102
35.798858642578125,-12.3891019821167,-269.2353210449219,-71.02924346923828,1.004749059677124,-16.317285537719727,-31873,498,-7584,7571,-779,-31870,-1.3218635320663452,0.5172809958457947,-0.05135948210954666,-1.8043947219848633,-0.015227794647216797,0.023797214031219482
21.509124755859375,-12.196842193603516,-272.6448974609375,-71.8141860961914,0.9722877740859985,-17.365861892700195,-31845,482,-7699,7688,-710,-31844,-0.024723097681999207,0.5005136728286743,0.013855908997356892,-1.8080164194107056,-0.014719247817993164,0.02170143835246563
14.290735244750977,-12.097338676452637,-274.38623046875,-72.31143951416016,1.0268938541412354,-17.34791374206543,-31861,514,-7634,7624,-635,-31861,0.2908536493778229,0.48188865184783936,0.10680639743804932,-1.8059828281402588,-0.01571178436279297,0.019398638978600502
7.025765419006348,-11.986742973327637,-276.10272216796875,-72.89107513427734,1.1937161684036255,-16.881629943847656,-31932,564,-7324,7317,-485,-31935,0.8608499765396118,0.4573509097099304,0.12809538841247559,-1.796280860900879,-0.017240047454833984,0.014821406453847885
-0.29954349994659424,-11.859699249267578,-277.7496032714844,-73.52198028564453,1.3632069826126099,-16.036142349243164,-32038,643,-6841,6837,-237,-32044,1.0228058099746704,0.4394739270210266,0.21962113678455353,-1.7811639308929443,-0.01965034008026123,0.0072561404667794704
-7.698764324188232,-11.716544151306152,-279.31304931640625,-73.97811126708984,1.4700957536697388,-15.186877250671387,-32115,689,-6463,6464,-17,-32123,0.8690608739852905,-0.4730457067489624,0.0655505359172821,-1.7693899869918823,-0.0210496187210083,0.0005453785415738821
-15.1102294921875,-11.571045875549316,-280.7928161621094,-74.37982940673828,1.422329306602478,-14.470775604248047,-32175,672,-6161,6165,155,-32181,0.7583860158920288,0.45766034722328186,-0.09728682041168213,-1.7599917650222778,-0.020523905754089355,-0.00475504482164979
-22.60364532470703,-11.42802619934082,-282.21026611328125,-74.96016693115234,1.4678601026535034,-13.7744722366333,-32237,684,-5827,5835,337,-32241,0.8791417479515076,0.4414021670818329,0.1775674968957901,-1.749644160270691,-0.020885586738586426,-0.010304979048669338
-37.714256286621094,-11.116572380065918,-284.7791442871094,-76.13270568847656,1.45270574092865,-11.850944519042969,-32395,681,-4874,4890,782,-32390,1.1765819787979126,0.4566657841205597,-0.3987606167793274,-1.7201470136642456,-0.020812511444091797,-0.023888617753982544
-45.360286712646484,-10.97626781463623,-285.9052734375,-76.71382904052734,1.3760168552398682,-10.689441680908203,-32469,627,-4358,4373,795,-32464,1.2404061555862427,0.41579604148864746,-0.07037730515003204,-1.7042454481124878,-0.01914501190185547,-0.024293124675750732
-53.06582260131836,-10.852782249450684,-286.9157409667969,-77.26757049560547,1.0273211002349854,-9.540552139282227,-32534,504,-3859,3870,727,-32529,1.295299768447876,0.40225929021835327,-0.4779740571975708,-1.6888723373413086,-0.015406012535095215,-0.022192461416125298
-60.83062744140625,-10.758109092712402,-287.8001708984375,-77.8057632446289,0.9673656225204468,-8.080483436584473,-32608,463,-3189,3200,796,-32600,1.769884705543518,0.37147146463394165,0.2891146242618561,-1.6683058738708496,-0.01416003704071045,-0.024308927357196808
-68.64642333984375,-10.663911819458008,-288.5021057128906,-78.30702209472656,0.8223363757133484,-5.871476650238037,-32694,393,-2149,2158,788,-32686,2.6528491973876953,0.3007189631462097,-0.1910642385482788,-1.6364526748657227,-0.01200556755065918,-0.024058431386947632
-76.49089813232422,-10.5897216796875,-288.9373779296875,-78.03080749511719,0.671068012714386,-2.766918420791626,-32758,297,-670,677,821,-32749,3.533099889755249,-2.0378897190093994,-0.04121113568544388,-1.591246247291565,-0.0090712308883667,-0.025080107152462006
-91.36156463623047,-10.504105567932129,-288.817138671875,-70.77533721923828,0.08274006843566895,3.7992327213287354,-32679,38,2396,-2394,861,-32668,3.467108726501465,-3.7411224842071533,-0.12377259135246277,-1.4975837469100952,-0.0011696815490722656,-0.026287009939551353
-111.0096206665039,-10.612276077270508,-286.3470764160156,-60.725341796875,-0.6976381540298462,12.666122436523438,-31893,-305,7509,-7515,1088,-31874,4.64065408706665,-1.5466394424438477,0.8569841384887695,-1.3395462036132812,0.00931239128112793,-0.03321409225463867
-137.7544708251953,-10.997902870178223,-276.6206970214844,-44.66706085205078,-1.1190828084945679,23.96209144592285,-28270,-766,16548,-16566,1168,-28246,3.508521556854248,-2.3786280155181885,0.2054978907108307,-1.041209101676941,0.0233992338180542,-0.035678256303071976
-145.9950714111328,-11.228161811828613,-271.5107727050781,-38.61390686035156,-1.461783528327942,27.182832717895508,-26194,-1060,19656,-19684,1226,-26166,3.017735481262207,-0.5831303596496582,-0.19126081466674805,-0.9270458817481995,0.03237307071685791,-0.037468694150447845
-153.1961669921875,-11.489519119262695,-265.6114196777344,-33.5644416809082,-1.2541162967681885,31.419790267944336,-23792,-905,22511,-22528,1272,-23759,2.6826133728027344,-0.49721670150756836,-0.19787755608558655,-0.8130456805229187,0.027633070945739746,-0.03885963559150696
-156.4420623779297,-11.630855560302734,-262.38641357421875,-31.257246017456055,-1.5149893760681152,32.987937927246094,-22269,-1098,24011,-24035,1242,-22235,3.0601561069488525,-0.46546924114227295,-0.010946139693260193,-0.7477890253067017,0.03352797031402588,-0.03794587031006813
-164.7191162109375,-12.150760650634766,-251.7412567138672,-24.11133575439453,-2.065316915512085,37.72089385986328,-17313,-1515,27778,-27818,1237,-17270,2.839524030685425,0.09267032146453857,-0.07995346933603287,-0.5573431253433228,0.04626321792602539,-0.03782187029719353
-167.0101776123047,-12.360893249511719,-247.8765106201172,-21.63418197631836,-2.0667381286621094,39.42886734008789,-15580,-1482,28787,-28823,1252,-15534,3.248502731323242,0.41190779209136963,0.3138018250465393,-0.4960651099681854,0.04524719715118408,-0.038280196487903595
-169.04754638671875,-12.560812950134277,-243.8361358642578,-19.264934539794922,-2.0162830352783203,41.22865676879883,-13681,-1440,29738,-29769,1244,-13635,2.6482505798339844,0.677711546421051,-0.054736219346523285,-0.43119341135025024,0.043980956077575684,-0.03802778944373131
-170.88133239746094,-12.783366203308105,-239.6266632080078,-17.401683807373047,-2.413374900817871,42.83905029296875,-11823,-1747,30509,-30554,1282,-11767,2.5818004608154297,0.9521510601043701,-0.12597359716892242,-0.3697054982185364,0.05336952209472656,-0.03919802978634834
-172.51943969726562,-13.04212474822998,-235.25881958007812,-15.224223136901855,-2.656404495239258,44.5086669921875,-9678,-1855,31250,-31299,1214,-9621,3.0365452766418457,0.905032217502594,0.09619538486003876,-0.3003352880477905,0.05665898323059082,-0.037133168429136276
-173.89669799804688,-13.30689525604248,-230.71778869628906,-12.291513442993164,-2.5915586948394775,46.14155960083008,-7468,-1790,31854,-31896,1155,-7413,3.481750965118408,0.7908208966255188,0.4135726988315582,-0.2303074598312378,0.054660797119140625,-0.03533875197172165
-174.9714813232422,-13.564550399780273,-226.01429748535156,-9.299947738647461,-2.6115453243255615,47.47355651855469,-5557,-1764,32244,-32281,1155,-5500,2.8356072902679443,0.6841458082199097,-0.16884399950504303,-0.17066887021064758,0.05386710166931152,-0.035322271287441254
-175.7841796875,-13.851738929748535,-221.22036743164062,-7.0823259353637695,-3.1381049156188965,48.32741928100586,-4142,-2113,32435,-32492,1158,-4074,2.3467745780944824,0.5373559594154358,-0.3097377121448517,-0.12702122330665588,0.06453526020050049,-0.03543467074632645
-176.3704833984375,-14.176472663879395,-216.342041015625,-4.713610649108887,-3.182342529296875,49.10418701171875,-2942,-2067,32569,-32616,1277,-2866,2.234482526779175,0.5579351186752319,0.44866809248924255,-0.09011431038379669,0.06313776969909668,-0.03907772898674011
-177.0526885986328,-14.775856018066406,-206.3742218017578,-2.426018476486206,-3.1414430141448975,50.8788948059082,-1526,-1988,32670,-32705,1394,-1443,1.1159721612930298,1.1523293256759644,-0.2560253441333771,-0.04668715223670006,0.06071877479553223,-0.04264922812581062
-177.2355499267578,-15.116220474243164,-201.22618103027344,-1.158684253692627,-3.6408514976501465,51.97849655151367,-627,-2273,32682,-32731,1440,-528,1.6463013887405396,1.0998731851577759,-0.27906402945518494,-0.01919720135629177,0.06943416595458984,-0.04409462586045265
-176.98419189453125,-15.80447769165039,-190.6161346435547,3.813246726989746,-3.33605694770813,53.8131103515625,2559,-2030,32603,-32632,1348,2645,2.4683854579925537,0.8596892356872559,-0.3243095874786377,0.07834173738956451,0.062003135681152344,-0.041241131722927094
-176.46580505371094,-16.16105842590332,-185.1976318359375,6.566665172576904,-3.7159953117370605,54.32643508911133,4476,-2203,32384,-32422,1271,4567,2.966181993484497,0.853259801864624,-0.12341360002756119,0.13734875619411469,0.06730592250823975,-0.0388944149017334
-169.1085205078125,-18.24342918395996,-158.00347900390625,22.214317321777344,-4.85036039352417,53.48310852050781,13214,-2695,29862,-29917,995,13328,2.98274827003479,1.0461409091949463,-0.1445082128047943,0.4165908396244049,0.08236563205718994,-0.030493920668959618
-166.728515625,-18.742874145507812,-152.6838836669922,25.30341911315918,-5.106421947479248,52.89189529418945,14618,-2811,29190,-29252,903,14736,3.118191719055176,0.8789520263671875,-0.023328475654125214,0.46428170800209045,0.08592057228088379,-0.02768995426595211
-164.04551696777344,-19.263391494750977,-147.4188690185547,28.147502899169922,-5.293622016906738,52.37116622924805,15775,-2870,28575,-28641,826,15895,2.5452136993408203,0.912006139755249,-0.0463138073682785,0.5044398307800293,0.08771800994873047,-0.025328440591692924
-161.1079559326172,-19.801422119140625,-142.19122314453125,30.35325813293457,-5.439808368682861,52.15130615234375,16630,-2897,28083,-28151,764,16749,1.6575289964675903,0.9447540044784546,-0.0041480353102087975,0.5346508026123047,0.08853447437286377,-0.023438382893800735
-157.9959716796875,-20.350234985351562,-136.9635009765625,31.66434097290039,-5.53781795501709,52.43315887451172,16975,-2897,27876,-27945,737,17093,0.6165511608123779,0.9538077116012573,-0.0546824187040329,0.5469712615013123,0.08853423595428467,-0.02260926179587841
-154.7865447998047,-20.907732009887695,-131.6820526123047,32.353450775146484,-5.588983535766602,53.07236099243164,16998,-2882,27864,-27932,716,17114,0.09478801488876343,0.9104472398757935,0.03211861103773117,0.5477830767631531,0.08809781074523926,-0.021963920444250107
-144.937744140625,-22.595760345458984,-115.36055755615234,32.618526458740234,-5.613270282745361,55.86521911621094,16395,-2771,28234,-28299,710,16502,-1.0499639511108398,0.8113545179367065,0.09666560590267181,0.5260924100875854,0.08467757701873779,-0.021755505353212357
-141.68701171875,-23.149316787719727,-109.70796203613281,32.376792907714844,-5.425791263580322,56.932701110839844,16041,-2656,28447,-28508,678,16139,-0.5299733281135559,0.7950139045715332,0.30583110451698303,0.5134477615356445,0.08114969730377197,-0.020782411098480225
-135.17074584960938,-24.196903228759766,-98.16545104980469,32.88954162597656,-5.059061527252197,58.3782958984375,16051,-2384,28466,-28513,649,16132,-0.05512094497680664,0.7167751789093018,-0.012754984200000763,0.5134463310241699,0.07282519340515137,-0.019870135933160782
-128.509521484375,-25.203815460205078,-86.37226867675781,33.6607780456543,-4.981911659240723,59.376792907714844,16118,-2301,28435,-28472,744,16199,0.08898437023162842,0.7257906198501587,0.09256097674369812,0.5156719088554382,0.0702824592590332,-0.022768298164010048
-121.5934066772461,-26.172574996948242,-74.40829467773438,35.674224853515625,-4.66135311126709,59.82587432861328,16834,-2059,28036,-28068,576,16896,1.3293142318725586,0.705211877822876,0.5347621440887451,0.5407598614692688,0.06290268898010254,-0.017642810940742493
-117.94120025634766,-26.608463287353516,-68.43732452392578,37.421939849853516,-4.152450084686279,59.52418518066406,17584,-1817,27588,-27610,559,17635,1.972944736480713,0.6383575201034546,0.44833827018737793,0.5674528479576111,0.05549132823944092,-0.017109805718064308
-114.08594512939453,-26.997516632080078,-62.522464752197266,39.71201705932617,-3.79844069480896,58.69818878173828,18568,-1668,26946,-26964,480,18611,2.6932272911071777,0.5559744238853455,0.03713768348097801,0.6033846139907837,0.050935983657836914,-0.014688853174448013
-109.97725677490234,-27.378385543823242,-56.715110778808594,42.401634216308594,-3.839026927947998,57.3425407409668,19808,-1694,26046,-26070,327,19847,3.2693748474121094,0.4718374013900757,0.15491557121276855,0.6501842141151428,0.05173790454864502,-0.010020366869866848
-101.1457290649414,-28.11488151550293,-45.906219482421875,44.61247634887695,-3.254361629486084,49.306461334228516,22454,-1564,23811,-23835,93,22483,3.570434331893921,-3.4000983238220215,0.2650790810585022,0.7560753226280212,0.04777216911315918,-0.0028559162747114897
-96.6537857055664,-28.411346435546875,-41.20643997192383,45.711219787597656,-2.777839183807373,45.25347900390625,23583,-1370,22706,-22725,47,23605,3.804391622543335,-0.6998357772827148,0.28010064363479614,0.8043379187583923,0.041834354400634766,-0.0014626194024458528
-91.97367095947266,-28.674549102783203,-36.845726013183594,47.766292572021484,-2.491030216217041,41.933349609375,25006,-1244,21137,-21153,0,25024,4.069591522216797,-0.7019214630126953,0.22781944274902344,0.8690375089645386,0.037994384765625,-1.798191442503594e-05
-87.09172058105469,-28.91469383239746,-32.82550048828125,49.55782699584961,-2.576036214828491,38.722965240478516,26390,-1412,19371,-19389,6,26414,2.851813554763794,-0.4232844114303589,-0.890188992023468,0.937589704990387,0.0431056022644043,-0.00019307674665469676
-82.05561828613281,-29.200864791870117,-29.09824562072754,51.2367057800293,-2.6309783458709717,35.36845016479492,27618,-1249,17588,-17599,55,27639,4.948117256164551,-0.5484899282455444,1.2023011445999146,1.0037299394607544,0.038149118423461914,-0.0016817122232168913
-76.82954406738281,-29.411924362182617,-25.77251434326172,52.92089080810547,-2.145042657852173,31.613475799560547,28630,-1197,15890,-15894,199,28653,2.7074997425079346,-0.3375508189201355,-0.9552907943725586,1.0641131401062012,0.03654277324676514,-0.00610334612429142
-71.47730255126953,-29.652999877929688,-22.763080596923828,54.118125915527344,-2.0933568477630615,28.09440803527832,29464,-1027,14298,-14295,316,29482,4.896370887756348,-0.7161346673965454,1.7239400148391724,1.119006633758545,0.03135120868682861,-0.009674560278654099
-66.00228881835938,-29.811275482177734,-20.16349220275879,55.05756378173828,-1.7194006443023682,24.497432708740234,30266,-1031,12511,-12505,379,30284,2.042869806289673,-0.46635404229164124,-1.3351178169250488,1.1788238286972046,0.03149724006652832,-0.011600195430219173
-43.596370697021484,-30.390981674194336,-13.26220703125,56.39414596557617,-0.6338609457015991,9.30364990234375,32448,-354,4541,-4545,-391,32447,4.231495380401611,-0.5075852870941162,0.507490873336792,1.4317498207092285,0.010809659957885742,0.01194075495004654
-37.952186584472656,-30.450904846191406,-12.5224027633667,56.51815414428711,-0.5497061014175415,5.595488548278809,32669,-286,2509,-2513,-446,32667,3.8806262016296387,-0.13477176427841187,0.17526184022426605,1.4941314458847046,0.008758187294006348,0.013612480834126472
-26.620100021362305,-30.563526153564453,-12.099284172058105,56.7001838684082,-0.4736851751804352,-1.326841115951538,32742,-166,-1252,1251,-259,32742,4.050398826599121,0.19269959628582,0.6343220472335815,1.6090400218963623,0.005082368850708008,0.007931559346616268
-20.94498634338379,-30.584243774414062,-12.425186157226562,56.705379486083984,-0.19722896814346313,-4.857680797576904,32598,-65,-3318,3318,167,32598,2.8949928283691406,0.3414626121520996,-0.4314139187335968,1.6722506284713745,0.0020083189010620117,-0.005099632777273655
-4.074204921722412,-30.491018295288086,-15.558103561401367,55.24489212036133,0.7829169034957886,-16.17869758605957,31177,436,-10070,10057,844,31173,3.9627158641815186,0.44423162937164307,0.2570571303367615,1.8832284212112427,-0.01333153247833252,-0.025777557864785194
1.4222389459609985,-30.413429260253906,-17.3668155670166,54.45897674560547,0.7935597896575928,-19.853517532348633,30434,465,-12133,12120,802,30432,3.939311981201172,0.540137767791748,0.23453640937805176,1.9501615762710571,-0.014203667640686035,-0.024492628872394562
6.811493396759033,-30.314533233642578,-19.556711196899414,53.25020980834961,1.2672603130340576,-23.86297035217285,29548,729,-14142,14127,755,29555,4.301413536071777,0.5269724130630493,0.7716767191886902,2.0172033309936523,-0.022254228591918945,-0.023076744750142097
12.081095695495605,-30.177156448364258,-22.134912490844727,52.07162857055664,1.3612267971038818,-27.429290771484375,28589,777,-15991,15974,790,28598,3.575214385986328,0.6616455316543579,-0.028209302574396133,2.0807926654815674,-0.023717284202575684,-0.024148769676685333
22.22585678100586,-29.885835647583008,-28.333459854125977,49.080467224121094,1.6688709259033203,-34.35297775268555,26468,952,-19292,19284,569,26485,3.8270530700683594,0.6259713172912598,0.355480819940567,2.2006494998931885,-0.029085516929626465,-0.017376290634274483
27.042293548583984,-29.70575714111328,-31.938140869140625,47.28805923461914,1.8741168975830078,-37.60252380371094,25244,1053,-20863,20862,400,25263,3.6862857341766357,0.6155480146408081,0.15167787671089172,2.2614617347717285,-0.03215634822845459,-0.012217558920383453
31.682601928710938,-29.52058982849121,-35.8561897277832,45.467376708984375,1.800004243850708,-40.55875778198242,23936,1006,-22354,22361,150,23950,3.424832344055176,0.6394423246383667,-0.10425540804862976,2.3220367431640625,-0.030714750289916992,-0.004587635397911072
36.13681411743164,-29.34665870666504,-40.05654525756836,43.67498016357422,1.6614258289337158,-43.30593490600586,22703,912,-23608,23620,-120,22709,3.1328694820404053,0.6618598699569702,-0.18052537739276886,2.3757379055023193,-0.02785348892211914,0.0036695143207907677
40.42932891845703,-29.191423416137695,-44.51959991455078,42.156333923339844,1.4306881427764893,-45.6951904296875,21827,810,-24425,24436,-268,21828,2.5285604000091553,0.7669358253479004,-0.30362817645072937,2.4123058319091797,-0.02474665641784668,0.008185363374650478
44.59046173095703,-29.05559539794922,-49.19580078125,41.16602325439453,1.3325581550598145,-47.56248474121094,21252,763,-24928,24937,-253,21253,1.4663357734680176,0.7870607972145081,-0.0075355954468250275,2.4356095790863037,-0.023294806480407715,0.007735967170447111
48.7093620300293,-28.921945571899414,-54.013797760009766,41.286399841308594,1.3358865976333618,-48.45481872558594,21172,728,-24997,25006,-289,21172,-0.13463929295539856,0.7563992738723755,-0.04243003576993942,2.438849925994873,-0.02223026752471924,0.008826964534819126
52.887271881103516,-28.789886474609375,-58.86773681640625,42.3587760925293,1.3086563348770142,-48.4868278503418,21600,717,-24629,24638,-390,21597,-1.2040053606033325,0.7229506373405457,-0.026632193475961685,2.421623945236206,-0.021913528442382812,0.011932800523936749
57.208030700683594,-28.657907485961914,-63.69377136230469,44.025970458984375,1.344261646270752,-47.89122772216797,22282,731,-24013,24024,-461,22277,-1.9600579738616943,0.6692330837249756,0.08499341458082199,2.3935790061950684,-0.0223391056060791,0.01408060360699892
61.72059631347656,-28.521080017089844,-68.4385757446289,46.05560302734375,1.3451800346374512,-46.79109191894531,23154,724,-23173,23185,-591,23146,-2.445735454559326,0.6048144698143005,-0.11666889488697052,2.3566160202026367,-0.02212512493133545,0.018048813566565514
66.44384765625,-28.393341064453125,-73.04267883300781,48.327972412109375,1.1870003938674927,-45.21867370605469,24163,623,-22122,22131,-570,24156,-2.9425978660583496,0.5385924577713013,-0.14145183563232422,2.3121275901794434,-0.01903057098388672,0.0174009557813406
71.4030532836914,-28.286468505859375,-77.47525787353516,50.662288665771484,0.98263019323349,-43.3527946472168,25191,530,-20946,20953,-563,25185,-2.996101140975952,0.5649398565292358,-0.07552296668291092,2.26444149017334,-0.01617729663848877,0.017209568992257118
76.58479309082031,-28.190454483032227,-81.71931457519531,52.768882751464844,0.8639432191848755,-41.59513854980469,25987,480,-19952,19958,-473,25982,-2.566723585128784,0.5508489608764648,-0.1603253036737442,2.2255923748016357,-0.014657378196716309,0.014453920535743237
81.95217895507812,-28.10504913330078,-85.80120849609375,54.431270599365234,0.8861576318740845,-40.096900939941406,26556,514,-19187,19193,-468,26553,-2.057133197784424,0.613086462020874,0.13265639543533325,2.196458578109741,-0.015702128410339355,0.014306604862213135
87.48424530029297,-28.021089553833008,-89.75782775878906,55.97361755371094,0.7429950833320618,-39.00403594970703,26989,405,-18576,18580,-325,26987,-1.6737384796142578,0.6312165856361389,-0.24209733307361603,2.173614740371704,-0.01236879825592041,0.009920167736709118
104.92993927001953,-27.824384689331055,-101.00025177001953,60.267059326171875,0.8263787627220154,-35.56086730957031,28337,431,-16445,16450,-435,28334,-2.1028311252593994,0.582929790019989,-0.020777627825737,2.096646547317505,-0.013170599937438965,0.013302701525390148
111.0445327758789,-27.748577117919922,-104.47449493408203,61.84128189086914,0.6971492171287537,-33.82419967651367,28887,381,-15460,15464,-544,28882,-2.5537397861480713,0.5487633943557739,0.16713285446166992,2.062191963195801,-0.011653423309326172,0.0166165828704834
117.31616973876953,-27.687971115112305,-107.76061248779297,63.39602279663086,0.29312223196029663,-31.869298934936523,29476,261,-14308,14310,-671,29469,-2.705914258956909,0.5624749660491943,-0.569717288017273,2.0227081775665283,-0.007995009422302246,0.020502684637904167
130.3369140625,-27.641199111938477,-113.64730834960938,66.49943542480469,0.0058052814565598965,-27.18891716003418,30484,69,-12015,12014,-668,30477,-2.48748517036438,0.5300343036651611,0.052850306034088135,1.9462662935256958,-0.0021262168884277344,0.02041495591402054
143.8675994873047,-27.60387420654297,-118.79777526855469,68.51289367675781,0.34142690896987915,-24.81441879272461,30844,207,-11057,11059,-806,30833,-0.8857524394989014,0.5352662801742554,0.2580617070198059,1.9150203466415405,-0.006346702575683594,0.024601250886917114
150.76925659179688,-27.556446075439453,-121.25211334228516,69.26919555664062,0.590952455997467,-24.199398040771484,30960,310,-10726,10730,-877,30947,-0.8567129373550415,0.5139138698577881,0.24541626870632172,1.9043071269989014,-0.009462594985961914,0.026796136051416397
157.7370147705078,-27.488798141479492,-123.63443756103516,70.04580688476562,0.7703185677528381,-23.422630310058594,31106,388,-10290,10297,-875,31094,-1.0951697826385498,0.4869273900985718,0.27928274869918823,1.8902662992477417,-0.011864185333251953,0.026716044172644615
164.80418395996094,-27.3990535736084,-125.93222045898438,70.86885070800781,1.0112532377243042,-22.36811065673828,31284,499,-9730,9741,-873,31273,-1.4297629594802856,0.4604155719280243,0.24965554475784302,1.8723493814468384,-0.015252232551574707,0.026671109721064568
171.93629455566406,-27.285322189331055,-128.09605407714844,71.76144409179688,1.2379423379898071,-20.86287498474121,31512,595,-8961,8974,-817,31503,-1.9608237743377686,0.42737093567848206,0.18204480409622192,1.8478542566299438,-0.01818382740020752,0.024957852438092232
179.1616668701172,-27.151552200317383,-130.08277893066406,72.69869995117188,1.431799054145813,-18.852373123168945,31781,676,-7945,7959,-741,31776,-2.3603739738464355,0.3955720067024231,0.23764242231845856,1.81576669216156,-0.0206453800201416,0.022631723433732986
186.48876953125,-26.995885848999023,-131.8540802001953,73.60104370117188,1.6713372468948364,-16.56398582458496,32029,756,-6869,6886,-705,32027,-2.5343761444091797,0.36938345432281494,0.350832998752594,1.7820802927017212,-0.023076176643371582,0.021545181050896645
193.89866638183594,-26.82307243347168,-133.38523864746094,74.43576049804688,1.7675200700759888,-14.042440414428711,32253,804,-5723,5739,-641,32254,-2.8216638565063477,0.3358418643474579,0.13877034187316895,1.7464110851287842,-0.024556875228881836,0.019576581194996834
201.38607788085938,-26.643146514892578,-134.64698791503906,75.18356323242188,1.8297922611236572,-11.21707534790039,32458,835,-4410,4426,-612,32460,-3.043902635574341,0.3127308785915375,0.12793710827827454,1.7058547735214233,-0.025494098663330078,0.01869957521557808
208.94606018066406,-26.44633674621582,-135.61866760253906,75.81169128417969,2.0601038932800293,-8.29808235168457,32607,922,-3089,3111,-750,32610,-2.9357492923736572,0.34308919310569763,0.1108139306306839,1.6652706861495972,-0.02814936637878418,0.022901339456439018
216.5511016845703,-26.228492736816406,-136.30860900878906,76.19432067871094,2.238659620285034,-5.699435710906982,32690,1021,-1984,2013,-931,32691,-2.2768568992614746,0.4104194641113281,0.22367215156555176,1.6314343214035034,-0.031192898750305176,0.028449619188904762
224.199462890625,-25.992748260498047,-136.7916259765625,76.64779663085938,2.5046350955963135,-4.1950788497924805,32712,1105,-1521,1556,-1028,32713,-1.0610861778259277,0.3959399461746216,0.44020456075668335,1.6172736883163452,-0.033759236335754395,0.031406376510858536
231.89532470703125,-25.726505279541016,-137.1787872314453,77.06499481201172,2.887316942214966,-3.6782875061035156,32708,1249,-1501,1544,-1113,32711,-0.3079770505428314,0.38616156578063965,0.5978457927703857,1.616668462753296,-0.038147687911987305,0.03400640934705734
247.3975830078125,-25.105915069580078,-137.89974975585938,77.8031005859375,3.226864814758301,-3.572653293609619,32702,1411,-1494,1541,-1071,32713,-0.020303238183259964,0.33205094933509827,-0.04227210208773613,1.616477608680725,-0.043088436126708984,0.0327271893620491
255.2023468017578,-24.77805519104004,-138.25645446777344,78.13186645507812,3.272495985031128,-3.544400215148926,32701,1447,-1476,1521,-1008,32716,-0.11157529801130295,0.3840638995170593,-0.16632160544395447,1.6159013509750366,-0.044203877449035645,0.030802633613348007
270.916748046875,-24.091203689575195,-138.86822509765625,78.8128890991211,3.6300594806671143,-2.3584094047546387,32721,1536,-790,832,-879,32744,-0.7670716047286987,0.2640702724456787,-0.1470622569322586,1.5949567556381226,-0.046919941902160645,0.026885533705353737
286.7618103027344,-23.368432998657227,-139.25393676757812,79.49178314208984,3.852947950363159,-1.7447242736816406,32711,1778,-683,771,-1611,32718,0.07093355059623718,0.35146984457969666,0.8597752451896667,1.5917004346847534,-0.05429279804229736,0.049283333122730255
294.73291015625,-23.014955520629883,-139.4267120361328,79.80157470703125,3.026369094848633,-1.6702208518981934,32723,1559,-661,706,-922,32746,-0.14404812455177307,0.32764026522636414,-0.530076801776886,1.5910218954086304,-0.047606587409973145,0.028194617480039597
