m_speed,m_throttle,m_steer,m_brake,m_clutch,m_gear,m_engineRPM,m_drs,m_revLightsPercent,m_revLightsBitValue,m_brakesTemperature,m_tyresSurfaceTemperature,m_tyresInnerTemperature,m_engineTemperature,m_tyresPressure,m_surfaceType
137,0.2529798448085785,0.38393688201904297,0,0,3,10018,0,0,0,"888,887,997,997","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
136,0.24371129274368286,0.3834928572177887,0,0,3,9913,0,0,0,"885,884,991,990","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
136,0.3286905288696289,0.3056422770023346,0,0,3,9906,0,0,0,"883,881,985,984","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
136,0.48726001381874084,0.17569281160831451,0,0,3,10041,0,0,0,"880,878,979,978","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
138,0.6343657970428467,0.1805773675441742,0,0,3,10240,0,0,0,"877,876,973,972","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
140,0.816106379032135,0.17474304139614105,0,0,3,10587,0,0,0,"874,873,967,966","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
144,0.92011559009552,0.0963701605796814,0,0,3,11171,0,20,7,"872,870,960,960","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
157,1,-0.0053197406232357025,0,0,3,12105,0,100,32767,"863,861,941,940","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
162,1,-0.039937522262334824,0,0,3,12261,0,100,32767,"860,858,934,933","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,0,0"
166,1,-0.02109720930457115,0,0,3,12646,0,100,32767,"856,855,927,926","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
170,1,-0.006270223762840033,0,0,4,10470,0,0,0,"853,852,920,919","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
173,1,-0.0013201688416302204,0,0,4,10971,0,0,0,"850,848,913,912","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
190,1,-0.012987319380044937,0,0,4,11818,0,93,16383,"836,834,883,883","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
197,1,-0.01670192740857601,0,0,4,12240,0,100,32767,"829,827,868,867","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
200,1,-0.01650390587747097,0,0,4,12466,0,100,32767,"825,824,860,860","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
203,1,-0.00494390120729804,0,0,5,10732,0,0,16384,"821,820,852,852","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
207,1,0,0,0,5,10985,0,1,16384,"817,816,845,844","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
210,1,0,0,0,5,11151,0,18,16391,"814,812,837,836","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
213,1,0,0,0,5,11326,1,38,24639,"810,808,829,828","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
220,1,5.345703903003596e-05,0,0,5,11659,1,75,28671,"802,800,813,812","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
226,1,-0.005549917928874493,0,0,5,11967,1,100,32767,"794,792,796,796","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
232,1,-0.005248946137726307,0,0,5,12270,1,100,32767,"786,784,780,780","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
235,1,0,0,0,5,12405,1,100,32767,"781,780,772,771","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
238,1,0,0,0,5,12539,1,100,32767,"777,776,764,763","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
248,1,4.030311174574308e-05,0,0,6,11400,1,46,24703,"760,759,731,730","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
251,1,4.555329724098556e-05,0,0,6,11513,1,58,25087,"756,755,723,722","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
253,1,0,0,0,6,11619,1,71,26623,"752,751,715,714","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
256,1,0,0,0,6,11727,1,83,32767,"748,746,706,706","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
258,1,-0.012787607498466969,0,0,6,11828,1,94,32767,"743,742,698,698","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
262,1,0,0,0,6,12023,1,100,32767,"735,733,682,682","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
265,1,9.884042083285749e-05,0,0,6,12117,1,100,32767,"730,729,674,673","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
269,1,0.03797445446252823,0,0,6,12299,1,100,32767,"721,720,658,657","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
271,1,0.001170922303572297,0,0,6,12379,1,100,32767,"717,716,650,650","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
272,1,0.0017564073204994202,0,0,7,10984,1,1,24576,"713,711,642,642","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
274,1,0.012231411412358284,0,0,7,11061,1,9,24577,"708,707,634,634","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
279,1,0.027130143716931343,0,0,7,11276,1,33,24607,"695,694,611,611","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
281,1,0.043700166046619415,0,0,7,11343,1,40,24639,"691,689,603,603","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
283,1,0.043526411056518555,0,0,7,11411,1,47,24703,"686,685,596,595","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
288,1,0.013372362591326237,0,0,7,11589,1,67,25599,"673,672,573,573","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
291,1,0,0,0,7,11703,1,80,28671,"664,663,558,558","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
292,1,0,0,0,7,11767,1,87,32767,"660,659,551,551","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
293,1,0,0,0,7,11816,1,93,32767,"656,654,544,544","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
299,1,0.008772852830588818,0,0,7,12020,1,100,32767,"638,637,516,515","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
300,1,0.016258148476481438,0,0,7,12070,1,100,32767,"634,633,509,509","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
301,1,0,0,0,7,12114,1,100,32767,"630,629,502,502","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
302,1,0,0,0,8,10829,1,0,24576,"621,620,489,488","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
304,1,0,0,0,8,10870,1,0,24576,"617,616,482,482","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
305,1,0,0,0,8,10911,1,0,24576,"613,612,476,475","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
306,1,0,0,0,8,10869,1,0,24576,"608,607,469,469","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
307,1,-2.022000444412697e-05,0,0,8,10988,1,1,24576,"604,603,463,462","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
308,1,-0.001166517729870975,0,0,8,11025,1,5,24576,"600,599,456,456","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
309,1,-0.004236810375005007,0,0,8,11064,1,9,24577,"596,595,450,450","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
310,1,-0.005148847587406635,0,0,8,11100,1,13,24579,"592,591,444,444","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
312,1,-0.007617657072842121,0,0,8,11169,1,20,24583,"583,582,432,432","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
314,1,-0.014697374776005745,0,0,8,11234,1,27,24591,"575,574,420,420","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
316,1,-0.028618697077035904,0,0,8,11296,1,35,24607,"567,566,408,408","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
317,1,-0.028705989941954613,0,0,8,11325,1,38,24639,"563,562,403,402","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
317,1,-0.028777649626135826,0,0,8,11357,1,41,24639,"559,558,397,397","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
319,1,-0.029808152467012405,0,0,8,11402,1,46,24703,"551,550,386,386","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
320,1,-0.029904954135417938,0,0,8,11449,1,51,24831,"543,542,375,375","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
321,1,-0.02596455067396164,0,0,8,11481,1,55,24831,"539,538,370,370","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
322,1,-0.01732414774596691,0,0,8,11508,1,57,25087,"535,534,365,365","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
322,1,-0.0201534666121006,0,0,8,11523,1,59,25087,"531,530,360,359","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
323,1,-0.030434058979153633,0,0,8,11544,1,61,25087,"528,527,355,354","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
324,1,-0.032202500849962234,0,0,8,11564,1,63,25599,"524,523,350,349","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
324,1,-0.04094039648771286,0,0,8,11583,1,66,25599,"520,519,345,344","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
324,1,-0.04974272847175598,0,0,8,11597,1,68,25599,"516,515,340,339","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,-0.06467415392398834,0,0,8,11609,1,69,26623,"509,508,330,330","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,-0.05228874832391739,0,0,8,11613,1,70,26623,"501,500,321,321","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,-0.038203995674848557,0,0,8,11621,1,71,26623,"498,497,316,316","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
325,1,-0.023294365033507347,0,0,8,11631,1,72,26623,"494,493,312,312","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
326,1,-0.01566733606159687,0,0,8,11637,1,73,26623,"490,489,308,307","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
326,1,-0.01390910241752863,0,0,8,11643,1,73,26623,"487,486,303,303","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
327,1,-0.018552623689174652,0,0,8,11665,1,76,28671,"480,479,295,295","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
327,1,-0.018247924745082855,0,0,8,11675,1,77,28671,"476,475,291,290","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
327,1,-0.018074030056595802,0,0,8,11697,1,79,28671,"469,468,282,282","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
300,0,0,1,0,7,11704,0,80,20479,"599,599,655,654","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
285,0,0,1,0,6,12600,0,100,32767,"655,654,770,771","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
271,0,0,1,0,6,11971,0,100,32767,"701,700,851,852","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
256,0,7.068512786645442e-05,1,0,5,12990,0,100,32767,"740,739,909,909","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
243,0,7.252458453876898e-05,1,0,5,12320,0,100,32767,"773,772,949,949","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
217,0,0.00044011836871504784,1,0,5,11008,0,3,0,"826,825,1000,1000","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
204,0,0.006119601894170046,1,0,4,12027,0,100,32767,"846,846,1016,1017","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
171,0,0.04313736781477928,1,0,3,12016,0,0,0,"894,893,1047,1047","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
161,0,0.04522101953625679,1,0,3,11348,0,40,63,"906,905,1053,1053","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
152,0,0.04122467339038849,1,0,3,10674,0,0,0,"916,916,1058,1058","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
111,0,0.36087697744369507,1,0,2,9402,0,0,0,"952,951,1072,1072","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
107,0,0.4490455687046051,0,0,2,9201,0,0,0,"952,951,1069,1069","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
104,0,0.5965269804000854,0.0002226121723651886,0,2,9038,0,0,0,"948,947,1059,1058","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
95,0,0.7160029411315918,0.0038258880376815796,0,2,8238,0,0,0,"951,950,1057,1056","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
93,0,0.7706124782562256,0,0,2,8092,0,0,0,"949,948,1052,1052","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
89,0,0.8300244808197021,0,0,2,7761,0,0,0,"945,944,1043,1043","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,1"
88,0,0.8446260094642639,0,0,2,7618,0,0,0,"943,942,1039,1038","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,1"
80,0,0.9100005030632019,1,0,2,6628,0,0,0,"945,943,1038,1037","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
76,0,0.9651755690574646,0,0,2,6514,0,0,0,"945,943,1037,1036","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
74,0,1,0,0,2,6440,0,0,0,"944,942,1033,1032","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
73,0,1,0,0,2,6325,0,0,0,"942,940,1030,1028","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
71,0,1,0,0,2,6170,0,0,0,"940,938,1026,1025","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
70,0.11887133121490479,0.937483549118042,0,0,2,6103,0,0,0,"939,937,1023,1021","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
69,0.2809295654296875,0.8379489183425903,0,0,2,6313,0,0,0,"937,935,1019,1018","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
70,0.37696972489356995,0.5573516488075256,0,0,2,6458,0,0,0,"936,934,1016,1014","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
72,0.4280911087989807,0.3904256820678711,0,0,2,6571,0,0,0,"934,932,1012,1011","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
76,0.4945596754550934,0.36402952671051025,0,0,2,6933,0,0,0,"931,929,1005,1003","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,0"
78,0.565567135810852,0.4273601174354553,0,0,2,7241,0,0,0,"929,927,1001,1000","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,0"
81,0.6322031617164612,0.4872360825538635,0,0,2,7665,0,0,0,"927,925,997,996","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,1,0"
84,0.6496422290802002,0.4738396406173706,0,0,2,7993,0,0,0,"925,923,993,992","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
90,0.5941121578216553,0.07033135741949081,0,0,2,8446,0,0,0,"921,920,985,984","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","1,0,1,0"
105,0.9228925704956055,-0.0033503491431474686,0,0,2,10284,0,0,0,"913,911,967,966","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
114,1,-0.008190452121198177,0,0,2,12053,0,0,0,"908,907,957,956","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
118,1,-0.00823649950325489,0,0,2,12914,0,0,0,"906,904,952,951","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
132,1,-0.001410936820320785,0,0,3,10562,0,0,0,"898,896,936,935","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
136,1,-0.0013791038654744625,0,0,3,10737,0,0,0,"896,894,931,930","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
141,1,-0.0006476665730588138,0,0,3,11038,0,6,1,"893,891,925,924","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
147,1,0,0,0,3,11294,0,35,31,"890,888,919,918","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
152,1,0,0,0,3,11647,0,74,2047,"887,885,913,912","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
156,1,0,0,0,3,12043,0,100,32767,"884,882,907,905","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
161,1,0.007288997992873192,0,0,3,12180,0,100,32767,"881,879,900,899","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
166,1,0.01683398149907589,0,0,3,12466,0,100,32767,"878,876,893,892","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
173,1,0.030707530677318573,0,0,4,11151,0,18,7,"871,869,880,879","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
178,1,0.030380424112081528,0,0,4,11185,0,22,7,"867,866,873,872","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
186,1,0.026636404916644096,0,0,4,11667,0,76,20479,"860,859,859,857","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
190,1,0.026129702106118202,0,0,4,11851,0,97,32767,"857,855,851,850","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
197,1,0.026009593158960342,0,0,4,12265,0,100,32767,"849,847,837,835","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
204,1,0.025327473878860474,0,0,5,11225,0,26,16399,"842,840,821,820","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
211,1,0.025135435163974762,0,0,5,11191,1,23,24583,"834,832,806,805","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
214,1,0.024978572502732277,0,0,5,11383,1,44,24703,"830,828,799,797","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
221,1,0.01626872830092907,0,0,5,11743,1,85,32767,"822,820,783,782","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
227,1,0,0,0,5,12022,1,100,32767,"813,812,767,766","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
230,1,0,0,0,5,12207,1,100,32767,"809,807,759,758","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
242,1,0.03302605822682381,0,0,6,11138,1,17,24579,"792,790,728,727","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
250,1,0.025698542594909668,0,0,6,11493,1,56,25087,"779,777,704,703","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
253,1,0.026561187580227852,0,0,6,11590,1,67,25599,"775,773,696,695","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
255,1,0.026809679344296455,0,0,6,11698,1,80,28671,"770,768,688,687","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
258,1,0.014487260021269321,0,0,6,11823,1,94,32767,"766,764,680,679","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
262,1,0.004843543283641338,0,0,6,12013,1,100,32767,"757,755,664,664","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
267,1,0.004899570718407631,0,0,6,12224,1,100,32767,"748,746,649,648","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
268,1,0.004876917693763971,0,0,7,10847,1,0,24576,"743,742,641,640","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
271,1,0.003177651669830084,0,0,7,10933,1,0,24576,"739,737,633,632","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
273,1,0.0008408635039813817,0,0,7,11017,1,4,24576,"734,733,625,625","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
277,1,0,0,100,7,11175,1,21,24583,"725,723,610,609","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
279,1,0,0,0,7,11252,1,29,24591,"720,719,603,602","100,100,100,100","100,100,100,100",110,"20.575702667236328,20.575702667236328,23.008298873901367,23.008298873901367","0,0,0,0"
